-1.2665727322246427, 27.83018869282555
-1.2510579461586486, 27.81940703150529
-1.2341326369529946, 28.07277630388106
-1.2172074353551476, 27.7897574243163
-1.2002821261494934, 28.097035054704406
-1.187588278755012, 27.754716960761673
-1.157969014547069, 27.727762833166523
-1.1480959982162928, 27.85714287183172
-1.1269394424150807, 28.078167108835682
-1.1100142408172338, 27.679245228697795
-1.053596758680668, 27.61994611714185
-1.0253880176123853, 27.75202158398987
-1.0183358323453142, 27.579514848632602
-1.0070521852670706, 27.68194070829163
-0.8533146325311742, 27.525606490620266
-0.8363894309333277, 27.552560669626434
-0.8251058914628915, 27.501347688385902
-0.7108604040500996, 27.38544473922379
-0.6967560335159584, 27.334231757983257
-0.4062061296420125, 27.051212878418497
-0.39774342123528195, 26.962264108262552
0.015514678458186992, 26.549865190032598
