-1.9887429936253764, 27.24911024902574
-1.9343339624839935, 27.37010674296604
-1.8686679249679867, 28.772241941672736
-1.8367729065758507, 28.46263337779967
-1.7898685940644172, 28.167259675602764
-1.7204502688037369, 28.683273971350268
-1.6885553935522029, 27.91459069418869
-1.6529080874153932, 28.259786446190745
-1.6191369251509202, 28.50889676309366
-1.5966229124016733, 28.249110316902918
-1.5853659060270495, 28.309608495995892
-1.5572233185201896, 27.380782872253867
-1.5403377373879532, 27.544483883345475
-1.5103190060087561, 27.298932366708065
-1.5009381435064695, 27.359430613678214
-1.4784239876166203, 27.263345178579076
-1.4671669812419967, 27.797153000513898
-1.4502814001097604, 27.49822056592866
-1.4390243937351364, 27.65124544773244
-1.4240149564752371, 27.501779366194167
-1.403377087598327, 27.95017788231768
-1.369606068474456, 27.36654794270053
-1.3564727750868935, 28.081850505545802
-1.3489680564569437, 27.259786378313567
-1.3245778998353595, 27.84697498244187
-1.3189493250777469, 27.34163701961372
-1.3058161748307862, 27.480426971864166
-1.2926828814432234, 27.31672596077256
-1.2720450125663136, 28.39501773393003
-1.2457785689317902, 26.391459069418868
